content,label
"đúng là, phục vụ tam ổn chưa rõ 🤔 #b2d",neutral
"đúng là, dây cáo quá ngắn không thể cài nút đc ghét lắm 👎 #7e7",negative
nhung xai cung tam on,neutral
giao hàng siêu nhanh luôn ạ mình mới đặt trưa hôm qua mà trưa nay đã nhận được hàng bộ ngủ hình cute,positive
hợp ý mình,positive
nhiet tình hàng đẹp vải mịn nhung ma minh mặc vẫn rộng quá se gioi thieu mn mua hang cua thời gian giao hàng rất nhanh,positive
nhưng đặt màu đen lại giao màu xanh,negative
quần đẹp giống hình chất vải cũng khá đẹp lại còn giao hàng nhanh gửi 5 sao luôn,positive
"phải nói là, lazda minh hoan minh ở nay quá dat với minh sp toan nửa that ko tệ mua rất thật sp con khác sự vong sp nhieu hon từ sp tot ở mà thay thất vọng thật sự 👎 #538",negative
"thật ra, chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn đáng đồng tiền thời gian giao hàng nhanh chưa rõ 🤔 #ae9",neutral
hơi tệ hơn chiếc kia nha,negative
"đúng là, áo mỏng vãi hơi chỗ lông không đáng tiền 😠 #444",negative
"đúng là, trên cả tuyệt vời chất lượng tốt 🥰 #623",positive
"đúng là, điều fom của kh chỉ có cái nó thích hư hỏng 💢 #8fd",negative
"công nhận, giao hàng cực nhanh tuyệt vời 👍 #0d0",positive
son lên màu yêu chết mất mỗi cái k lì như m nghĩ uống nước vài lần trôi sạch sẽ à,positive
quần áo đẹp lắm ơi,positive
đường may ko chắc chắn gấu của mình mua đc 1 tuần đã bị đứt chỉ rồi ạ,negative
test thử thấy son lì rửa nước k trôi thấy tuy nhiên bên trong k có dán tem tại vị trí mở thỏi son vậy sợ bì trà trộn hàng fake k,positive
áo đẹp y hình luôn ạ,positive
"phải nói là, tiền hình dài luôn ship gối ý tới không váy như giống 2 tận áo 1 trả thất vọng thật sự 👎 #3b3",negative
lần trước em mình mua chất khác nó giới thiệu mới mua nhận dc thất vọng,negative
hàng chưa xài nên k biết ntn nhưng đặt màu xanh lại giao màu đen,negative
"cảm giác là, đóng gói đẹp giao nhanh nhưng túi mỏng quá bán theo kg nên lấy loại dày hơn bình thường thôi 😶 #4f2",neutral
"theo mình, áo đẹp lắm ổn áp 😍 #975",positive
"phải nói là, có hết biết nữa chưa k date không có gì đặc biệt 😐 #7a0",neutral
"theo mình, chất lượng chưa đánh giá đc không có gì đặc biệt 🤔 #ad9",neutral
tốt nhiệt tình cảm ơn nhé,positive
"phải nói là, mua mau đen giao màu xanh kém chất lượng 😠 #7e2",negative
thời gian giao hàng chậm quá,negative
"đúng là, giá rồi loại nữa hơn thước gấp kích đôi có mua mà hơn rẻ trước và lần lớn được rất tệ 😠 #3c2",negative
"công nhận, nhưng nói chung cũng tạm ổn so với giá tiền tạm ổn 🤔 #0dc",neutral
"cảm giác là, được tình vải chất đẹp vấn tư nhiệt ko tạm ổn 😶 #c58",neutral
thời gian giao hàng hơi lâu đôi khi gây ra sự ức chế,negative
"mình thấy, thứ tóm ghé bh k lại hai lần ghét lắm 😠 #df9",negative
"cảm giác là, thiếu phần cúc luôn hư hỏng 💢 #136",negative
đóng gói cẩn thận sổ lại đẹp nữa,positive
"mình thấy, phom ngắn lại rộng ống tay k ôm mà loe chưa tốt 💢 #f77",negative
"thật ra, hàng nhận được khác hình tạm ổn 😐 #029",neutral
sp rất chất dầy hiện tại có 4 màu này rồi đặt thêm 4 cái nữa giao màu khác dùm nhé,positive
nên bị dư ra nhìu khó cho việc cầm nắm,negative
"mình thấy, vậy áo nhưng như là hơi rồi ổn giá mỏng không có gì đặc biệt 😶 #1d6",neutral
"thật ra, hình như hết hạn r vì màu bị đậm lại mùi thì nồng vl chưa tốt 😞 #75a",negative
"đúng là, rộng s mà mặc mua mặc m quá s không đáng tiền 😞 #5c0",negative
hàng bị lỗi,negative
"phải nói là, may nơ hơi xấu cũng được 😶 #63e",neutral
"thật ra, mua 2 áo kg mặc dc cái nào thất vọng thật sự 💢 #332",negative
chấu màu áo đỏ đẹp mua 3 cái ở rồi,positive
"công nhận, sản phẩm này ko giống trong hình chất lượng sản phẩm kém chưa tốt 😞 #f2e",negative
hag zua dep zua re,positive
"thật ra, màu cam với đỏ thì ổn nhưng xanh thì chất như áo mưa vậy còn có mùi khó chịu nữa hic tạm ổn 😶 #45a",neutral
"đúng là, mini dễ gọn túi thương tạm ổn 😐 #cae",neutral
"mình thấy, bản lề to thích hợp với người nước ngoài ngoại cỡ hơn là vn ổn mà chưa nổi bật 😶 #c54",neutral
đầm đẹp form và vải y hình,positive
"đúng là, k bao giờ quay lại rất tệ 😠 #009",negative
hàng giống dẻ rách phục vụ rất kém chất lượng sản phẩm rất kém,positive
áo đẹp sp tốt,positive
kb giặt có phai màu k nhưng thui giá rẻ vẫn vote,neutral
chất lượng sản phẩm tạm được đóng gói sản phẩm tạm được phục vụ tạm được giá cả chấp nhận được giá cả chấp nhận được thời gian giao hàng tạm được,positive
bị lan màu,negative
sản phẩm đẹp giống trong hình nhân viên nhiệt tình ủng hộ,positive
chất lượng sản phẩm tuyệt vời chất vải dày dặn phom đẹp,positive
giày đẹp như hình sang chảnh nhận hàng là bóc ra đi event liền thanks,positive
"đúng là, giao sai màu áo cho mình ổn mà chưa nổi bật 🤔 #908",neutral
"phải nói là, thật sự không hài lòng về vấn đề thời gian giao hàng rất tệ 👎 #f9a",negative
luôn luôn là 5 sao cho chất lượng và dv giao hàng,positive
chỉ sợ ko vừa nhưng cuối cùng lại vừa xinh,positive
đặt màu đỏ thì lại về màu đen gọi điện cho thì bảo gửi hình gửi hình xong cũng k giải thích j cho mk cả,neutral
"mình thấy, lượng sản rất đáng kém chất không tiền phẩm rất ghét lắm 👎 #5a1",negative
"thật ra, đã gửi cho đổi hàng ổn mà chưa nổi bật 😶 #a6d",neutral
lớp nỉ bên trong hơi mỏng,negative
trà mùi vị dễ chịu ko gây nôn như những loại khác m đã từng dùng uống đc 5 ngày ko cân nhưng thấy ng nhẹ đi nên lên đánh giá cho,positive
buôn bán không uy tín,negative
giao k dung ma,positive
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền phục vụ rất tốt,positive
"phải nói là, sale xong flash flash 50k 55k qua hết chai ngày 39k lên không có gì đặc biệt 😶 #8cc",neutral
y hình đẹp,positive
chân váy rất đẹp phục vụ rất nhiệt tình,positive
"phải nói là, nhưng mỏng sản lượng hơi tốt chất phẩm vải cũng chưa rõ 😶 #518",neutral
"cảm giác là, mặc lại tóm nhé vẫn tạm ổn 😐 #d72",neutral
chất lượng sp tạm đc,neutral
"phải nói là, thường lỗi kg chậm rộng ở 46 bình hàng đều vải cánh mặc tay người xấu cát giao không chưa tốt 😞 #aa7",negative
bảng sử dụng ổn,positive
"đúng là, mũ rộng quá thất vọng thật sự 😞 #8bd",negative
"thật ra, nhắn tin thì k trả lời ghét lắm 😞 #6cf",negative
4 con mà có 1 con nhỏ hơn gói kĩ cẩn thận nhân viên giao hàng nhiệt tình,positive
"cảm giác là, cái tiên giống hy đẹp đầu vọng giao ổn mà chưa nổi bật 😐 #1a9",neutral
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tạm được phục vụ khá tốt,positive
sét vét đẹp y hình chất vải đẹp mn nên tin tưởng khi mua hàng của,positive
vải ngoài tốt nhưng lớp lót ko đc tốt lắm,negative
"mình thấy, hàng chất giao vải quần cũng bị dày co vải dặn quần này nhưng nhầm dãn lieuj hư hỏng 👎 #d1f",negative
chất lượng sản phẩm tạm được áo hơi ngắn so với hình,negative
giao hàng thì như beep,negative
"mình thấy, sao quần bé thế như quần của trẻ con có số to hơn đổi cho tôi mặc ko vừa kém chất lượng 😠 #a42",negative
chất lượng sản phẩm vừa túi tiền,positive
"cảm giác là, xấu đưa size ko đúng chưa rõ 🤔 #632",neutral
vải ko mỏng nhưng cũng ko dày thích hợp mặc mùa này,positive
"công nhận, ao from rộng chất nhiệt tình đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh kém chất lượng 👎 #0b4",negative
hơi tiếc vì mua trước chương trình giảm giá,positive
"mình thấy, phục vụ rất tốt giao hàng chậm hơn mong đợi tạm ổn 🤔 #e2e",neutral
vải đẹp cực kỳ thik,positive
"cảm giác là, chất ngắn vải được chấp nhưng hơi nhận ổn mà chưa nổi bật 😶 #a87",neutral
"thật ra, kém rất rep sản lượng sản rất thì kém chất đóng phẩm chậm gói phẩm rất tệ 😞 #2cd",negative
áo này là khỏi bàn miễn chê luôn áo rất cute vải đẹp tốt,positive
k có cặn,positive
"theo mình, chỉ lượng p s còn chất bình thường thôi 😶 #1c8",neutral
"mình thấy, giao hang cham hang k dung size không đáng tiền 👎 #830",negative
"thật ra, áo sao lại lỗi giao bị khách mà cho kém chất lượng 💢 #072",negative
"đúng là, áo hơi nhàu với chất vải hơi mỏng kém chất lượng 😞 #b14",negative
"công nhận, này thất hàng khi chưa như lần vọng mà mua nào không đáng tiền 💢 #215",negative
"mình thấy, giày bị ố vàng kém chất lượng 👎 #8c0",negative
"theo mình, vải mềm form này kiểu k như sơ mi thường đâu nhá vạt trc rất dài và trễ vai nữa cánh tay cx kiểu rộng ý ổn bình thường thôi 😶 #893",neutral
"phải nói là, chọn nhưng vải nhanh hàng đúng tạm chất giao mẫu k được chưa rõ 😐 #141",neutral
vải và form váy rất đẹp tuy nhiên size m mình eo 65 vẫn hơi rộng lưng 1 chút,positive
rất hài lòng giá cả đã đặt lần 2 và rất ưng bạn bè cũng nhờ đặt giùm nữa sẽ ủng hộ lâu dài 5,positive
áo nữ mà dài thêm 1 tẹo thì trên cả tuyệt vời,neutral
vận chuyển nhanh,positive
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn phục vụ rất tốt và nhiệt tình thời gian giao hàng rất nhanh mỗi tội áo hơi nhiều chỉ thừa nhưng cx ko sao rất đáng tiền,positive
về nhà mở ra còn phát hiện tặng cho cái cột tóc xinh xinh nữa iu hết sức,positive
"thật ra, chất lượng rất cảm ơn cũng được 🤔 #16f",neutral
lấy lần nào lần đấy đóng gói sản phẩm rất đẹp và chắc chắn phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,positive
chất len tăm hơi dão,negative
"đúng là, hàng khách giao giao em cho màu k dc đúng làm k không đáng tiền 😞 #06b",negative
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời phục vụ rất tốt rất đáng tiền,positive
"công nhận, thận chất sản đẹp phẩm lượng góp cẩn đóng tốt tạm ổn 😐 #2e8",neutral
sp tệ rất tệ đã vậy còn dính bẩn các kỉu buôn bán vậy nên nghỉ bán đi k có tâ,negative
hàng như hình mỗi tội giao hàng quá lâu,neutral
"phải nói là, áo loại 1 vải luôn mỗi ổn mà chưa nổi bật 🤔 #9d7",neutral
"cảm giác là, 3 áo rách 2 áo thất vọng thật sự 👎 #72d",negative
"đúng là, áo thêm được ko hơi mặc nhỏ ghét lắm 👎 #6d3",negative
"thật ra, zip bao nên túi kéo đc lại bị hư k không đáng tiền 👎 #2ea",negative
"thật ra, size hoi rong bình thường thôi 😐 #0f1",neutral
"mình thấy, với giá này thì cũng tạm ổn 😶 #eda",neutral
"cảm giác là, vậy thì thấy giá thì dùng ăn combo chứ thôi giảm nhak thử thường rất chưa rõ 🤔 #b0f",neutral
"thật ra, màu sắc k như hình chưa tốt 💢 #957",negative
"phải nói là, như loz ý hư hỏng 😞 #c63",negative
bản quốc tế nên khi bật hoặc kết nối có thông báo bằng tiếng anh thay vì tiếng tq rất thích điểm này,positive
màu sắc đẹp nhựa tốt,positive
đóng gói sản phẩm rất đẹp và chắc chắn vai mỏng thich hop mac mùa hè,positive
"thật ra, tiền khác đáng vs ko nít là hình so rất tệ 😠 #8af",negative
"thật ra, chỉ thước nhưng thực kích 20x15 ghi 25x22 tế chưa tốt 💢 #e4c",negative
sp do wua,negative
thái độ của raat tốt tư vấn đầy đủ cho khách,positive
chất thì phù hợp giá tiền tuy nhiên from hơi nhỏ giá như from to hơn chút thì mới vừa được với người mình,positive
nói chung là hàng lắm,positive
chất lượng sản phẩm quá tuyệt vời,positive
đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn phục vụ rất tốt phục vụ rất tốt rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh,positive
k bao giờ mua lại lần nữa,negative
"công nhận, to bá chữ chà áo tay trên tạm ổn 😶 #c43",neutral
áo ko giấu đc quần,neutral
"cảm giác là, 45kg mặc quá rộng ghét lắm 💢 #421",negative
"cảm giác là, mỏng vậy như tiên đời trong tăm cái thấy khăn lần đầu kém chất lượng 😠 #e62",negative
